Block Height,Price
663750,1.46771561
663740,1.47486561
663730,1.47145332
663710,1.46551
663690,1.48
663680,1.4821187
663650,1.575515
663640,1.579315
663630,1.57938741
663620,1.56845145
663610,1.564315
663590,1.54025
663580,1.53235777
663570,1.53660777
663560,1.53639665
663510,1.54054209
663500,1.53551747
663490,1.53103494
663430,1.51
663410,1.54
663400,1.53484443
663390,1.53076833
663370,1.53411278
663360,1.53416833
663350,1.53194611
663320,1.50604
663310,1.48419124
663300,1.44085124
663290,1.44536888
663220,1.4377
663180,1.4127
663120,1.40515
663110,1.39713726
663100,1.39745
663050,1.39
663040,1.39858332
663020,1.40053888
663010,1.40329
662990,1.39975
662980,1.39719554
662910,1.39
662880,1.407395
662870,1.40868811
662860,1.40389311
662850,1.404682
662800,1.4026
662780,1.4117488
662770,1.41303713
662760,1.41111491
662750,1.40685991
662740,1.41625332
662700,1.40865
662680,1.41645
662660,1.4246
662640,1.4330032
662630,1.42811777
662600,1.43017191
662590,1.42829413
662570,1.439745
662560,1.4411
662510,1.44025
662500,1.43624306
662480,1.43513
662460,1.42145
662440,1.42
662430,1.4192
662420,1.422385
662410,1.41919633
662390,1.42015457
662360,1.42
662350,1.41386665
662340,1.415
662330,1.41864836
662320,1.4285
662260,1.4236
662250,1.428495
662240,1.426695
662230,1.41761195
662220,1.423445
662210,1.41825358
662190,1.42513665
662180,1.42497
662140,1.43597
662130,1.4485
662120,1.45501259
662110,1.45
662100,1.44857625
662090,1.44987625
662080,1.44745
662070,1.44765293
662060,1.44623793
662050,1.44546015
662040,1.41745
662000,1.395
661990,1.393215
661980,1.39155584
661970,1.39
661960,1.38284376
661950,1.38328821
661930,1.38601017
661910,1.36989332
661890,1.3701711
661870,1.37050443
661860,1.37078665
661840,1.3719
661790,1.38
661770,1.37544517
661740,1.38852367
661720,1.39
661710,1.37
661690,1.36631109
661670,1.3674222
661660,1.36402
661650,1.35808887
661630,1.35
661600,1.34778457
661590,1.34411791
661580,1.34522902
661500,1.34
661430,1.33
661380,1.33756
661360,1.33188665
661350,1.33
661340,1.32983803
661320,1.328
661310,1.33
661290,1.33047896
661250,1.33855
661220,1.34
661150,1.33
661080,1.35
660970,1.3286
660930,1.33094
660880,1.34
660860,1.33160671
660840,1.3306
660830,1.32894443
660800,1.3207
660790,1.31698014
660780,1.322
660770,1.32386903
660760,1.33
660750,1.327078
660740,1.32449
660720,1.3299
660710,1.327195
660700,1.327245
660690,1.32735
660680,1.32994554
660670,1.3252011
660660,1.3218511
660650,1.32421777
660640,1.32776777
660630,1.32513443
660620,1.32013443
660610,1.32018443
660600,1.33020756
660590,1.32354645
660550,1.325
660530,1.328465
660520,1.32716264
660510,1.32799598
660500,1.32726264
660480,1.33295153
660470,1.33167332
660460,1.33057332
660450,1.33645
660440,1.3422267
660390,1.33694666
660370,1.32786
660360,1.32517554
660340,1.324
660330,1.32509222
660310,1.32514722
660290,1.324055
660280,1.32573
660240,1.33393
660210,1.33676
660190,1.33
660180,1.3317467
660170,1.33
660150,1.32732561
660130,1.31145894
660120,1.31203022
660100,1.315
660090,1.31914133
660080,1.31919688
660060,1.33809
660050,1.34972888
660030,1.3501
660020,1.36588443
660010,1.37623443
659940,1.34045
659900,1.37045
659890,1.39398221
659840,1.4
659830,1.38603471
659820,1.4
659810,1.37045
659800,1.36807197
659790,1.35345483
659780,1.36964554
659760,1.37014554
659740,1.3690011
659730,1.36943888
659710,1.36838665
659690,1.36571665
659610,1.349295
659590,1.354415
659530,1.34045
659520,1.3343
659510,1.33234096
659500,1.32
659490,1.32185332
659470,1.32
659460,1.31889777
659450,1.31362363
659440,1.31
659430,1.31442965
659400,1.31815
659390,1.31718332
659360,1.31685
659340,1.30783332
659330,1.31771666
659320,1.31710554
659310,1.3027
659300,1.3018611
659280,1.31074999
659270,1.31015
659210,1.32315
659190,1.3233
659180,1.31590443
659170,1.3265
659160,1.33533895
659140,1.3319
659100,1.32
659090,1.31435
659080,1.30911687
659070,1.30652093
659050,1.31146894
659040,1.31247554
659030,1.306
659020,1.32968552
659000,1.32891
658990,1.3
658950,1.2996
658940,1.3
658910,1.2996
658890,1.3
658870,1.2996
658810,1.2991
658790,1.28605
658710,1.28
658700,1.28018
658680,1.28
658670,1.28018
658600,1.27416
658550,1.29
658540,1.27318445
658520,1.27878443
658470,1.2702
658460,1.28
658450,1.28015776
658430,1.2987
658420,1.29424
658400,1.2987
658380,1.30407
658320,1.3
658280,1.30957
658260,1.30065
658230,1.3
658220,1.2987
658120,1.29
658110,1.28535332
658090,1.28924887
658070,1.29
658060,1.2931822
658050,1.29753
657860,1.3
657790,1.32
657780,1.32802
657770,1.32132887
657760,1.32792499
657730,1.33401
657710,1.336505
657690,1.33736
657670,1.33
657650,1.33025249
657620,1.33
657570,1.329565
657550,1.33
657480,1.3395
657450,1.34473777
657430,1.34369332
657420,1.34293777
657410,1.345
657400,1.34
657370,1.3395
657350,1.3359411
657330,1.33460777
657310,1.33438554
657300,1.3340411
657270,1.3395
657250,1.32548554
657240,1.32565221
657230,1.3249411
657210,1.325965
657190,1.3303061
657180,1.3268707
657170,1.32759293
657160,1.325965
657140,1.326585
657100,1.336085
657090,1.3395
657070,1.33969221
657050,1.34746277
657030,1.353715
657010,1.36557155
656990,1.36464933
656980,1.36483822
656970,1.36590489
656950,1.36518267
656930,1.36513822
656910,1.3675268
656890,1.36674902
656880,1.37039897
656860,1.35578
656810,1.35
656800,1.34408332
656790,1.34460554
656750,1.3345
656730,1.33029221
656670,1.3395
656620,1.339195
656610,1.3359511
656600,1.33622888
656590,1.33689554
656550,1.33548
656540,1.34716289
656470,1.3506
656430,1.3577281
656380,1.36
656370,1.36172887
656340,1.36217331
656330,1.36272
656310,1.3554
656290,1.35903109
656260,1.36
656250,1.35844
656230,1.3561814
656180,1.3554
656140,1.362605
656120,1.36781331
656110,1.36785776
656090,1.37738121
656070,1.38904887
656050,1.38231554
656020,1.37902665
656010,1.37891554
655980,1.38404887
655970,1.38746321
655960,1.39118443
655950,1.393357
655940,1.39491256
655920,1.39249034
655910,1.399957
655900,1.398957
655720,1.4
655700,1.39990528
655640,1.4
655620,1.39912751
655580,1.39921639
655560,1.39968306
655540,1.40012751
655520,1.40074973
655510,1.37674443
655490,1.37618887
655470,1.37585554
655460,1.37485554
655440,1.40392181
655430,1.40413315
655390,1.4
655340,1.33576
655330,1.33046665
655320,1.33102066
655300,1.33
655290,1.33015486
655230,1.33
655210,1.32809636
655200,1.32947414
655170,1.32585192
655150,1.32774081
655090,1.31
655050,1.30785
655040,1.3019
655020,1.299
655000,1.2898
654990,1.29181776
654980,1.299
654940,1.29
654870,1.28616
654860,1.28684443
654850,1.28517776
654800,1.29095
654710,1.29
654700,1.29042665
654640,1.299
654620,1.2992
654610,1.2991
654590,1.2992
654570,1.307
654560,1.30321221
654550,1.30670999
654510,1.31188777
654480,1.31056554
654470,1.30925443
654460,1.30897666
654390,1.3
654370,1.28915
654350,1.30574527
654330,1.30557861
654320,1.30535638
654300,1.30816416
654280,1.30860861
654270,1.30821972
654260,1.30794194
654250,1.30889879
654240,1.31636879
654230,1.31650411
654190,1.31314485
654170,1.32301654
654160,1.32379432
654150,1.32212765
654130,1.310615
654100,1.293765
654080,1.2963
654070,1.30037888
654060,1.30111221
654040,1.29797153
654030,1.286965
654020,1.28388214
653980,1.28
653960,1.278285
653950,1.273285
653940,1.27177888
653930,1.27242332
653920,1.27
653910,1.26996777
653900,1.27041221
653890,1.27052332
653880,1.27175
653870,1.27359252
653860,1.27463142
653850,1.27288142
653830,1.265
653810,1.2466
653770,1.26
653760,1.25495
653740,1.24155
653720,1.25995
653690,1.26519
653650,1.27
653620,1.27074
653600,1.26859
653590,1.26359
653580,1.26005
653570,1.26359
653550,1.26
653540,1.2525
653530,1.26201
653520,1.2525
653470,1.251765
653450,1.25275
653420,1.24775
653400,1.2375
653380,1.24
653360,1.248575
653320,1.25
653290,1.25704
653280,1.25608332
653250,1.25084
653240,1.26084
653230,1.26228
653220,1.25728
653180,1.26
653160,1.26183221
653150,1.26305443
653120,1.26035277
653060,1.27
653050,1.26820999
653040,1.26854332
652910,1.27
652900,1.27251
652860,1.295
652830,1.2965
652790,1.2915
652740,1.30295
652730,1.29
652720,1.29142318
652710,1.29157874
652700,1.29
652680,1.28
652670,1.28258985
652580,1.28
652570,1.28326762
652560,1.28376762
652540,1.28382318
652530,1.28310096
652500,1.28775
652490,1.29
652480,1.28805554
652470,1.28596054
652460,1.28756054
652390,1.28275
652370,1.28275666
652360,1.28000666
652330,1.28
652250,1.2881
652210,1.291765
652180,1.28996
651980,1.2813
651970,1.29
651960,1.30256665
651910,1.303
651900,1.3
651890,1.303
651870,1.29
651860,1.28568738
651850,1.2864
651810,1.28078
651800,1.2707
651770,1.26553
651760,1.262765
651720,1.26
651660,1.28
651610,1.2858
651590,1.28606
651560,1.29
651550,1.28606
651480,1.29
651450,1.30844
651440,1.30746
651410,1.3
651390,1.29398966
651380,1.29396744
651300,1.2925
651130,1.31
651020,1.32
651010,1.3201
651000,1.32465554
650980,1.3665
650940,1.37
650930,1.37013998
650860,1.38
650820,1.39
650810,1.398
650790,1.4
650780,1.39375554
650740,1.398
650720,1.39
650660,1.398
650650,1.39580976
650590,1.43
650550,1.42344
650510,1.42
650490,1.43
650470,1.4293752
650450,1.42902443
650380,1.43
650360,1.43014
650350,1.4389
650330,1.43
650320,1.42479776
650310,1.41599707
650300,1.42284887
650270,1.41259
650220,1.4
650210,1.40910992
650200,1.41789109
650190,1.41866887
650180,1.41544665
650170,1.41611331
650160,1.408
650130,1.41
650120,1.39782
650110,1.3973779
650080,1.39782
650070,1.39533346
650050,1.39895998
650010,1.43974
649900,1.4439
649890,1.4351192
649880,1.43545253
649870,1.43
649850,1.42548
649780,1.41339
649770,1.43382
649740,1.41
649720,1.38069
649690,1.36
649640,1.35645
649610,1.3548622
649600,1.35463998
649590,1.35552887
649570,1.35852887
649530,1.365
649520,1.35544443
649510,1.35466665
649470,1.3483
649450,1.35269
649430,1.36
649390,1.365
649370,1.37
649360,1.365
649350,1.36649554
649340,1.365
649330,1.3475882
649320,1.34780121
649270,1.35
649210,1.33
649190,1.36607
649170,1.37562443
649160,1.37565554
649140,1.3831
649110,1.38
649100,1.3831
649090,1.39
649080,1.38903656
649070,1.38968887
649050,1.39321554
649030,1.39
649020,1.39339
648990,1.39839
648970,1.4
648930,1.425
648920,1.42258772
648880,1.42
648870,1.41472
648850,1.41082443
648840,1.41601443
648830,1.41113888
648820,1.4121611
648810,1.4
648800,1.39811888
648780,1.39511
648760,1.4
648750,1.407155
648730,1.42571943
648710,1.44
648700,1.45691999
648690,1.45619777
648680,1.45925332
648670,1.45078172
648660,1.44957061
648610,1.42
648600,1.42930166
648580,1.44455388
648570,1.45405865
648550,1.46
648530,1.47611443
648510,1.4784
648490,1.47320331
648480,1.45865427
648470,1.48237
648460,1.4990677
648450,1.50184362
648440,1.50406681
648430,1.51666968
648420,1.53673064
648410,1.51491
648370,1.51
648360,1.50301
648340,1.4851622
648330,1.48665109
648320,1.48249554
648310,1.49359504
648300,1.51452
648260,1.49
648250,1.43199
648210,1.42
648200,1.41245554
648180,1.41141109
648170,1.40691109
648160,1.40799157
648130,1.41178
648090,1.4
648080,1.39
648070,1.38
648060,1.38085
648050,1.38
647970,1.39
647940,1.39917
647920,1.39018584
647910,1.39129695
647900,1.39
647880,1.38955331
647870,1.39
647850,1.38
647800,1.39
647760,1.38
647750,1.37329
647740,1.35
647730,1.36151554
647720,1.36628193
647710,1.37329
647640,1.35
647590,1.33
647540,1.32
647510,1.29
647490,1.292
647440,1.31
647400,1.31171
647390,1.31075189
647360,1.292
647350,1.28401
647240,1.28
647210,1.29
647200,1.2918222
647190,1.292
647150,1.3
647140,1.29246443
647130,1.292
647120,1.29
647100,1.28473
647060,1.28261
647030,1.2735
646990,1.27
646960,1.28
646940,1.27598
646910,1.27
646870,1.26611
646860,1.26944797
646850,1.26955908
646840,1.26782954
646830,1.26805
646820,1.26624065
646810,1.26648509
646800,1.26805
646790,1.27223509
646750,1.276295
646740,1.28351081
646730,1.27731081
646700,1.273595
646690,1.27192192
646680,1.268705
646650,1.267155
646630,1.26847
646620,1.27166466
646600,1.276056
646580,1.31
646560,1.33256496
646540,1.33409331
646530,1.33990644
646480,1.33
646440,1.35
646430,1.34436443
646410,1.34403109
646400,1.34525331
646380,1.36
646370,1.37995
646300,1.38
646270,1.37504
646230,1.37
646220,1.36035463
646120,1.35
646070,1.34548
646060,1.33891554
646040,1.33635699
646010,1.32
645960,1.34
645950,1.34056887
645940,1.34067998
645930,1.34179109
645920,1.34152443
645900,1.358
645890,1.36429009
645870,1.3834
645820,1.38
645810,1.3834
645790,1.38642843
645770,1.3834
645740,1.37
645700,1.36113
645660,1.37
645620,1.36269
645610,1.34182
645590,1.34
645580,1.34115109
645570,1.34
645560,1.3435
645550,1.33995
645510,1.36
645490,1.37
645480,1.36954561
645470,1.37
645420,1.37376
645400,1.37
645360,1.36
645350,1.35342665
645340,1.35658847
645330,1.358
645310,1.36
645300,1.37
645290,1.3749
645280,1.37
645260,1.39902286
645250,1.40922286
645240,1.40811175
645220,1.41
645210,1.39042
645150,1.34
645140,1.35376887
645070,1.36
645050,1.32231
645020,1.3
645000,1.29261332
644980,1.28955229
644960,1.29
644940,1.27931
644910,1.27
644900,1.26127998
644890,1.2499
644870,1.2375
644860,1.23873776
644850,1.24233776
644810,1.2375
644780,1.23
644770,1.22607102
644760,1.2258488
644740,1.23
644700,1.24
644640,1.23233
644630,1.24
644610,1.26
644590,1.25169148
644560,1.24426926
644540,1.23181
644530,1.23643554
644510,1.24
644490,1.24512
644480,1.24154887
644460,1.22
644450,1.2261
644430,1.19844
644420,1.2646
644410,1.27
644390,1.28058
644380,1.2963
644360,1.31
644320,1.33377
644310,1.32566
644300,1.33020138
644260,1.33660471
644250,1.3382822
644240,1.34
644230,1.33814887
644220,1.33951776
644200,1.34451
644190,1.35
644170,1.35315
644160,1.35625221
644150,1.3588411
644120,1.36
644110,1.36091332
644100,1.36102443
644090,1.36263554
644080,1.3611911
644070,1.3763511
644060,1.3729216
644050,1.36611443
644040,1.37
644020,1.37436332
644010,1.38212832
644000,1.38285277
643990,1.38509401
643950,1.40765
643940,1.37105221
643900,1.37
643870,1.44
643850,1.4511
643840,1.46
643820,1.46925
643800,1.46360665
643790,1.46477332
643760,1.471535
643730,1.47
643700,1.446605
643690,1.440505
643670,1.44000721
643660,1.44141832
643650,1.4561
643640,1.46
643610,1.47201388
643590,1.47045832
643580,1.465315
643560,1.49455
643550,1.50842396
643530,1.49792
643500,1.4956
643490,1.49
643470,1.48645
643460,1.49
643450,1.49502332
643440,1.49237888
643430,1.49163221
643420,1.49326777
643390,1.49138
643380,1.50012554
643370,1.51432554
643360,1.51861443
643350,1.53225
643340,1.54
643320,1.56475
643310,1.56496211
643300,1.56744125
643290,1.56219125
643280,1.55955
643270,1.54544332
643260,1.54256554
643250,1.54281332
643240,1.54172
643230,1.54512
643200,1.555
643180,1.556225
643150,1.5658
643130,1.57
643110,1.588845
643100,1.594845
643090,1.594995
643080,1.59618999
643070,1.5964
643040,1.61155
643030,1.6123
643020,1.619455
643010,1.62270358
643000,1.625955
642980,1.63
642970,1.6406611
642960,1.62223302
642950,1.66035
642940,1.66689776
642930,1.66100265
642920,1.66228042
642910,1.65621888
642890,1.65633565
642880,1.65427902
642870,1.6322
642860,1.63225
642840,1.69
642830,1.68408691
642820,1.67470357
642800,1.66015
642790,1.65861305
642770,1.635285
642740,1.630135
642730,1.63233
642720,1.65158226
642710,1.6257911
642700,1.63263
642690,1.63603
642680,1.62198
642640,1.5853
642620,1.575
642610,1.59841332
642580,1.59942332
642560,1.60131
642550,1.5803
642540,1.57460443
642530,1.57474888
642500,1.58524
642480,1.6003
642450,1.59018
642440,1.5903
642430,1.58314554
642400,1.591255
642390,1.59365
642380,1.59943066
642370,1.62444566
642360,1.646615
642350,1.666515
642340,1.6774687
642330,1.67644257
642300,1.55495
642280,1.54391
642270,1.54113059
642260,1.53952888
642250,1.54556122
642240,1.51016622
642230,1.5061551
642220,1.50839277
642210,1.4612
642190,1.45
642150,1.4415
642130,1.44680248
642120,1.45
642090,1.42635
642060,1.42
642050,1.42019999
642000,1.42135
641990,1.42
641970,1.418025
641940,1.42
641930,1.42239888
641900,1.42173221
641890,1.42160999
641870,1.42155999
641830,1.42
641810,1.41727
641740,1.40875
641690,1.41475
641660,1.41225
641600,1.41136
641580,1.40623
641560,1.40248
641490,1.39118625
641460,1.3935
641430,1.391965
641410,1.3885
641380,1.3685
641360,1.37511
641350,1.39011
641320,1.3925
641310,1.400305
641300,1.404055
641290,1.4100497
641280,1.41010526
641270,1.41021637
641260,1.41272692
641250,1.409955
641230,1.4075
641210,1.40525
641190,1.40375
641180,1.39718
641170,1.4037
641160,1.40843303
641150,1.41093248
641140,1.409455
641120,1.4115547
641110,1.41418859
641090,1.41283
641080,1.41933
641070,1.40476693
641050,1.4045
641030,1.4131
641020,1.41385
641010,1.41571
641000,1.41496
640980,1.41586
640970,1.41996
640960,1.42
640950,1.415
640920,1.420645
640910,1.422475
640900,1.42236999
640870,1.42
640850,1.41836999
640840,1.41463
640830,1.41637574
640820,1.41163
640810,1.40662079
640800,1.40559857
640790,1.405325
640770,1.40667635
640760,1.405325
640750,1.4155
640730,1.431
640710,1.4467
640700,1.44
640690,1.45
640680,1.4378
640670,1.43686913
640660,1.43628887
640650,1.43371109
640630,1.41
640610,1.45162
640590,1.43988
640570,1.43717299
640560,1.43583965
640530,1.43661743
640510,1.44433776
640500,1.45249149
640490,1.45081
640390,1.43
640340,1.419
640280,1.416
640270,1.43387296
640260,1.43353963
640250,1.43216185
640240,1.43327296
640230,1.43585074
640180,1.427
640160,1.43707296
640150,1.43896185
640140,1.43647
640130,1.42646806
640100,1.43
640080,1.42459
640000,1.42
639990,1.41375776
639960,1.41263
639940,1.41095333
639920,1.41190888
639910,1.41059777
639890,1.41156665
639880,1.41078887
639870,1.40885554
639850,1.40836
639820,1.41
639800,1.41038887
639780,1.41177
639760,1.41042
639730,1.41169998
639710,1.42
639660,1.41
639610,1.4251
639600,1.418
639590,1.41
639580,1.418
639570,1.42
639470,1.4251
639460,1.4244
639410,1.4195
639380,1.4218
639360,1.42255
639350,1.42897327
639330,1.43073888
639320,1.43449054
639310,1.43559054
639290,1.43469054
639280,1.43403721
639260,1.43682422
639250,1.43836144
639230,1.43744721
639220,1.43466623
639210,1.43568846
639200,1.43068846
639170,1.435
639160,1.43010854
639150,1.43021709
639140,1.42708376
639120,1.43636
639100,1.4422622
639000,1.4438
638950,1.44
638900,1.437
638880,1.439
638870,1.43260443
638850,1.42916
638810,1.427
638450,1.4438
638430,1.44245369
638420,1.4438
638410,1.41715891
638380,1.417
638360,1.435
638350,1.417
638330,1.4165
638250,1.417
638240,1.41768554
638220,1.40825
638210,1.41
638200,1.409445
638190,1.40754498
638170,1.41086889
638160,1.41462039
638140,1.41359332
638130,1.41554888
638120,1.42325
638090,1.42165
638080,1.42081221
638070,1.41756221
638060,1.41876403
638050,1.42211403
638040,1.41297
638020,1.395
638010,1.39345
638000,1.37979
637990,1.377
637950,1.3752
637930,1.377
637910,1.38060817
637900,1.37792442
637890,1.39255775
637880,1.39289108
637860,1.39401331
637850,1.39019108
637840,1.38796886
637830,1.38525999
637820,1.38698221
637810,1.38028221
637800,1.38005999
637780,1.38033777
637770,1.373
637760,1.37218221
637750,1.3717711
637740,1.36109332
637710,1.3625
637690,1.35595
637680,1.35682554
637670,1.36115
637650,1.36275
637640,1.35689221
637630,1.364325
637610,1.3646
637570,1.3666
637560,1.35775888
637550,1.35675
637540,1.3616
637530,1.36015
637510,1.3632
637500,1.36732443
637490,1.37200443
637480,1.365
637460,1.37294
637450,1.3525
637430,1.34352554
637390,1.3235
637380,1.322525
637370,1.31995
637360,1.30751666
637350,1.3038
637340,1.30447221
637310,1.30025
637300,1.30383221
637280,1.30394332
637270,1.30410999
637260,1.3025301
637250,1.301725
637240,1.29725
637210,1.298475
637190,1.29169443
637170,1.29163888
637160,1.28851691
637150,1.29132777
637140,1.28468332
637130,1.28501666
637120,1.28484999
637090,1.28155
637080,1.287
637060,1.29252777
637050,1.29208332
637030,1.2915
637020,1.29108332
637010,1.292475
637000,1.2935
636990,1.29334221
636980,1.2932311
636970,1.292975
636960,1.290975
636950,1.28897221
636930,1.29095
636920,1.29045
636910,1.2843
636900,1.28487298
636880,1.28962
636850,1.29162
636830,1.30166666
636810,1.305
636770,1.297
636740,1.2905
636700,1.28265
636690,1.28755
636680,1.29602999
636650,1.302685
636640,1.30357777
636630,1.3030111
636620,1.30306666
636610,1.3083411
636600,1.2998111
636570,1.30067777
636560,1.31949
636550,1.30917776
636540,1.30577776
636500,1.30436665
636490,1.304
636480,1.30136689
636470,1.3
636460,1.30419906
636440,1.3
636430,1.30417938
636400,1.30362382
636320,1.30532
636310,1.30888668
636300,1.31
636290,1.31726002
636280,1.31992669
636270,1.32037114
636260,1.32078604
636230,1.30158
636190,1.287
636170,1.2851
636160,1.2832025
636150,1.28132
636130,1.28343998
636100,1.2851
636090,1.2870222
636080,1.28813332
636050,1.2890222
636040,1.28913332
636020,1.28846665
635980,1.2851
635970,1.28857776
635960,1.2890222
635950,1.289
635920,1.28888887
635890,1.289
635860,1.28
635820,1.2755
635790,1.274
635760,1.28350264
635740,1.2843
635720,1.29019998
635710,1.2900222
635670,1.30214
635660,1.30298887
635650,1.30603
635630,1.307
635610,1.31
635590,1.30603
635560,1.30334991
635530,1.29
635450,1.2919
635440,1.29631972
635420,1.2972086
635340,1.3
635330,1.29746665
635310,1.29727
635280,1.2911
635260,1.28619338
635240,1.29
635200,1.2895
635180,1.2917
635170,1.2894
635160,1.2974
635150,1.306945
635110,1.3033
635080,1.2953
635070,1.2926
635060,1.29090888
635050,1.28975
635030,1.28845
635020,1.28674999
635000,1.28227699
634990,1.2732611
634970,1.254965
634950,1.249
634930,1.24585
634890,1.24185
634880,1.24557461
634870,1.25008461
634860,1.25019572
634830,1.26186
634790,1.2755
634780,1.2844
634740,1.2909
634720,1.28941494
634710,1.28885938
634700,1.28913716
634690,1.28703716
634680,1.28832605
634610,1.2968
634570,1.2894
634550,1.29109271
634540,1.29075938
634480,1.2978
634470,1.29675938
634460,1.29175938
634440,1.29041494
634430,1.29147049
634410,1.29002835
634400,1.2900282
634380,1.28665
634340,1.28480554
634330,1.28225
634310,1.28312
634290,1.281215
634270,1.28497999
634250,1.28514666
634230,1.2848911
634220,1.28480221
634200,1.28152221
634190,1.27823332
634180,1.27659
634160,1.27948438
634150,1.28262216
634140,1.283695
634120,1.28408388
634080,1.30475
634010,1.30789
633990,1.308005
633950,1.30975
633940,1.31056666
633930,1.310695
633920,1.3122061
633900,1.31142832
633890,1.31157277
633880,1.31970514
633860,1.32033847
633850,1.31755514
633840,1.31722181
633830,1.31402181
633820,1.31263
633810,1.31645181
633800,1.31243
633750,1.31
633730,1.30975
633660,1.3085
633640,1.30412
633580,1.3
633570,1.29725554
633550,1.29809998
633530,1.29854443
633520,1.29837776
633510,1.29961109
633490,1.29698887
633470,1.2988396
633460,1.29442443
633410,1.29
633400,1.29529109
633390,1.2912
633380,1.29541998
633340,1.287
633280,1.282
633240,1.2804
633210,1.27547
633170,1.28
633150,1.2804
633140,1.28
633090,1.277
633050,1.2745
633000,1.27197
632980,1.2714
632960,1.2745
632900,1.2714
632850,1.2745
632840,1.27408
632800,1.27
632750,1.26502
632720,1.26
632710,1.25604887
632670,1.25600443
632640,1.25718848
632620,1.25729959
632590,1.2510099
632580,1.25134323
632480,1.25
632450,1.24079519
632440,1.24037297
632420,1.24
632380,1.23683307
632360,1.24139554
632350,1.24128443
632330,1.23528
632300,1.23348621
632270,1.233
632240,1.2351422
632230,1.23765175
632220,1.23467175
632210,1.23765175
632200,1.23561221
632160,1.23402
632140,1.23535888
632120,1.23664777
632090,1.23904777
632080,1.243965
632060,1.24505054
632050,1.24548388
632030,1.24593943
632020,1.24197443
632010,1.236425
631980,1.232925
631970,1.23163221
631950,1.230885
631930,1.234385
631910,1.242
631900,1.246716
631890,1.247865
631880,1.250865
631850,1.252315
631830,1.25145
631790,1.25295
631770,1.254
631750,1.2650212
631710,1.26574342
631680,1.267
631650,1.26618787
631620,1.2615
631600,1.26038604
631570,1.25979715
631560,1.26040827
631530,1.2602416
631510,1.26071938
631470,1.25659214
631450,1.25600325
631350,1.25295
631340,1.25195
631330,1.25093332
631280,1.2496
631260,1.24026332
631220,1.24091888
631210,1.242
631200,1.2431811
631180,1.24279221
631160,1.241
631150,1.24501443
631120,1.24425888
631090,1.25045888
631030,1.25
631000,1.25311128
630970,1.25277794
630950,1.251
630930,1.2452211
630890,1.24386332
630880,1.24740926
630870,1.24848926
630860,1.249
630850,1.251
630810,1.25143726
630800,1.2539
630780,1.25345
630770,1.245655
630760,1.24563054
630740,1.24401
630710,1.2327
630700,1.2292
630680,1.2261977
630670,1.2254
630650,1.22304
630600,1.21
630580,1.2068
630570,1.20817554
630560,1.21328665
630520,1.22
630380,1.2002
630360,1.2081
630290,1.20767
630280,1.20828977
630240,1.20840088
630230,1.2091
630210,1.20731
630170,1.20213332
630150,1.20283332
630140,1.20153332
630130,1.1951
630100,1.19465
630080,1.1925
630040,1.183
630020,1.181355
630000,1.176705
629980,1.17682885
629960,1.17407885
629950,1.17749441
629930,1.174105
629910,1.17421
629880,1.174
629840,1.1732
629810,1.17667
629790,1.17873438
629750,1.18
629740,1.18102327
629710,1.18
629700,1.183
629640,1.18596
629630,1.1887
629620,1.18874
629610,1.19
629550,1.191
629540,1.19474226
629520,1.19407559
629500,1.19247
629460,1.197
629450,1.2
629430,1.20636221
629420,1.2074
629400,1.20162
629370,1.1998
629340,1.1905
629320,1.19
629300,1.18582322
629270,1.18342322
629240,1.183801
629230,1.18435655
629220,1.18547827
629210,1.18156827
629200,1.17947939
629190,1.17958939
629170,1.17889
629160,1.18123383
629130,1.18996
629120,1.18753605
629100,1.18764999
629090,1.18197499
629080,1.18049668
629060,1.18238337
629040,1.179
629030,1.198
629010,1.2
629000,1.20150273
628980,1.20842
628950,1.20214
628920,1.21
628890,1.2116
628880,1.21509
628850,1.213345
628830,1.2158
628770,1.2108
628720,1.213245
628700,1.2143
628630,1.2108
628570,1.2098
628560,1.2058
628530,1.20521294
628510,1.205175
628500,1.20699072
628460,1.207175
628440,1.20534
628400,1.19834
628370,1.1991041
628350,1.195
628160,1.1894
628120,1.1839
628090,1.171465
628070,1.16981894
628030,1.17246
628000,1.173815
627990,1.17139117
627970,1.17233561
627960,1.173135
627950,1.173685
627920,1.17390443
627900,1.1695111
627890,1.16954
627850,1.16754
627830,1.1695
627810,1.17231554
627790,1.16793626
627770,1.16523626
627760,1.16821404
627750,1.16782515
627730,1.173
627700,1.170315
627660,1.174315
627640,1.1785
627620,1.18038592
627600,1.182635
627590,1.18464888
627580,1.18459888
627570,1.19271966
627540,1.19421966
627530,1.19188666
627500,1.19046166
627470,1.18319332
627460,1.18330443
627440,1.17805443
627400,1.17547
627390,1.17636359
627360,1.17395
627350,1.1732
627300,1.17445
627240,1.1715
627230,1.17611
627200,1.17836
627190,1.17990888
627180,1.18148
627170,1.1821111
627140,1.18648
627100,1.19155221
627080,1.19428721
627070,1.17899871
627060,1.18132094
627010,1.2015
626980,1.2074
626940,1.2095
626870,1.2115
626860,1.211
626820,1.21137006
626810,1.211
626780,1.2079
626770,1.2125
626730,1.20863332
626720,1.2125
626670,1.2165
626650,1.2167651
626640,1.226
626600,1.22610468
626580,1.2275411
626540,1.256405
626530,1.259905
626520,1.26009221
626510,1.26109221
626500,1.266
626420,1.26713337
626400,1.27
